,summary,config,name
386,"{'_runtime': 8.989599704742432, '_timestamp': 1712275401.5634077, 'mae': 51.20363537397541, '_step': 0, '_wandb': {'runtime': 8}}","{'gamma': 0.246262307701784, 'max_depth': 10, 'reg_alpha': 0.40847171635883495, 'subsample': 0.9585734570746824, 'reg_lambda': 8.664044563033926, 'learning_rate': 0.03541560239934207, 'min_child_weight': 196}",ruby-sweep-48
387,"{'mae': 50.19793021645672, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 7.906407117843628, '_timestamp': 1712275385.1414042}","{'gamma': 1.8722554587644535, 'max_depth': 9, 'reg_alpha': 0.7695483003575857, 'subsample': 0.8762737286448652, 'reg_lambda': 9.626372145517196, 'learning_rate': 0.0778068978700146, 'min_child_weight': 100}",peachy-sweep-47
388,"{'mae': 50.379454749007536, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 6.350837707519531, '_timestamp': 1712275367.3542078}","{'gamma': 1.0684385420943243, 'max_depth': 8, 'reg_alpha': 0.8260742000011335, 'subsample': 0.9899562255890768, 'reg_lambda': 8.807486451701577, 'learning_rate': 0.16199391041044403, 'min_child_weight': 65}",misty-sweep-46
389,"{'mae': 49.66836580879991, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.1837944984436035, '_timestamp': 1712275352.0230985}","{'gamma': 0.6365394766280138, 'max_depth': 8, 'reg_alpha': 0.9187386418377488, 'subsample': 0.98234258004962, 'reg_lambda': 7.7060663039650255, 'learning_rate': 0.08058170403428155, 'min_child_weight': 92}",daily-sweep-45
390,"{'mae': 51.43032364020986, '_step': 0, '_wandb': {'runtime': 20}, '_runtime': 20.661874771118164, '_timestamp': 1712275329.1125708}","{'gamma': 3.3596736085648375, 'max_depth': 10, 'reg_alpha': 0.8087002731264394, 'subsample': 0.7820820248167044, 'reg_lambda': 8.62954903970137, 'learning_rate': 0.02091221606916189, 'min_child_weight': 2}",lemon-sweep-44
391,"{'mae': 49.9304735146253, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 6.991328001022339, '_timestamp': 1712275298.711053}","{'gamma': 0.1924852758795596, 'max_depth': 8, 'reg_alpha': 0.4691291066479557, 'subsample': 0.976821395631056, 'reg_lambda': 9.504614276469406, 'learning_rate': 0.11098043746607328, 'min_child_weight': 118}",earnest-sweep-43
392,"{'mae': 50.74960842649127, '_step': 0, '_wandb': {'runtime': 10}, '_runtime': 11.05029010772705, '_timestamp': 1712275276.2103071}","{'gamma': 5.480184769863919, 'max_depth': 9, 'reg_alpha': 0.970295840225244, 'subsample': 0.9690201539081864, 'reg_lambda': 9.722714720751396, 'learning_rate': 0.0231649770153634, 'min_child_weight': 40}",floral-sweep-42
393,"{'_runtime': 8.063350200653076, '_timestamp': 1712275257.011459, 'mae': 50.428261015147235, '_step': 0, '_wandb': {'runtime': 7}}","{'gamma': 1.4343153106399256, 'max_depth': 8, 'reg_alpha': 0.5010855019708907, 'subsample': 0.9682391273699792, 'reg_lambda': 9.759300533534606, 'learning_rate': 0.031726768590587075, 'min_child_weight': 55}",silver-sweep-41
394,"{'mae': 50.41600477285575, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.444125413894653, '_timestamp': 1712275240.1417444}","{'gamma': 1.6644876760294016, 'max_depth': 8, 'reg_alpha': 0.8777475407432462, 'subsample': 0.910044695927352, 'reg_lambda': 8.100887794099476, 'learning_rate': 0.13950287074720033, 'min_child_weight': 24}",morning-sweep-40
395,"{'mae': 49.56034514074464, '_step': 0, '_wandb': {'runtime': 9}, '_runtime': 10.056078910827637, '_timestamp': 1712275226.505543}","{'gamma': 1.1649239316600843, 'max_depth': 9, 'reg_alpha': 0.6508835649380879, 'subsample': 0.9322633089335604, 'reg_lambda': 9.708652827092292, 'learning_rate': 0.08173806065267049, 'min_child_weight': 34}",spring-sweep-39
396,"{'_timestamp': 1712275207.6287887, 'mae': 49.938136850838625, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.217552661895752}","{'gamma': 2.0152442589798927, 'max_depth': 8, 'reg_alpha': 0.9497328727085732, 'subsample': 0.9655255169346082, 'reg_lambda': 7.6932384792808755, 'learning_rate': 0.09794320424181815, 'min_child_weight': 133}",confused-sweep-38
397,"{'_step': 0, '_wandb': {'runtime': 4}, '_runtime': 5.445711851119995, '_timestamp': 1712275181.5129, 'mae': 50.08111747476265}","{'gamma': 2.0383160128624547, 'max_depth': 6, 'reg_alpha': 0.8721832394931283, 'subsample': 0.8945042064792332, 'reg_lambda': 9.557133513581675, 'learning_rate': 0.06820902403794835, 'min_child_weight': 12}",eager-sweep-37
398,"{'mae': 50.97445421202111, '_step': 0, '_wandb': {'runtime': 9}, '_runtime': 10.494513511657717, '_timestamp': 1712275160.2035496}","{'gamma': 0.6467055422782922, 'max_depth': 8, 'reg_alpha': 0.9589444425437642, 'subsample': 0.957319710660916, 'reg_lambda': 8.661676233751173, 'learning_rate': 0.02452461652245643, 'min_child_weight': 1}",eternal-sweep-36
399,"{'_step': 0, '_wandb': {'runtime': 5}, '_runtime': 6.151567697525024, '_timestamp': 1712275134.4704297, 'mae': 49.5317244370375}","{'gamma': 0.8053255178181844, 'max_depth': 7, 'reg_alpha': 0.9111047813237084, 'subsample': 0.983586209652352, 'reg_lambda': 8.218920808270346, 'learning_rate': 0.0954313166886924, 'min_child_weight': 26}",faithful-sweep-35
400,"{'_runtime': 12.789060592651367, '_timestamp': 1712275120.8178437, 'mae': 51.074444298348446, '_step': 0, '_wandb': {'runtime': 11}}","{'gamma': 1.03337540083145, 'max_depth': 10, 'reg_alpha': 0.9515112413832256, 'subsample': 0.8422611058537439, 'reg_lambda': 6.127084250263106, 'learning_rate': 0.022511935149769215, 'min_child_weight': 86}",fast-sweep-34
401,"{'_runtime': 13.468335390090942, '_timestamp': 1712275100.0396004, 'mae': 49.650052919760775, '_step': 0, '_wandb': {'runtime': 12}}","{'gamma': 1.3397241999029543, 'max_depth': 10, 'reg_alpha': 0.8686001136672995, 'subsample': 0.7571635907768905, 'reg_lambda': 8.97303072809537, 'learning_rate': 0.042648819488290975, 'min_child_weight': 29}",apricot-sweep-33
402,"{'mae': 51.62494290278598, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.0158116817474365, '_timestamp': 1712275077.1102767}","{'gamma': 1.5326283779136227, 'max_depth': 10, 'reg_alpha': 0.9597850075289178, 'subsample': 0.7805177093472557, 'reg_lambda': 9.1827215631718, 'learning_rate': 0.1435687874086464, 'min_child_weight': 17}",youthful-sweep-32
403,"{'_timestamp': 1712275061.495806, 'mae': 49.98128767837987, '_step': 0, '_wandb': {'runtime': 12}, '_runtime': 12.685487985610962}","{'gamma': 1.5663148402579548, 'max_depth': 10, 'reg_alpha': 0.9965030723959324, 'subsample': 0.8678099605124601, 'reg_lambda': 9.88381036080836, 'learning_rate': 0.06749511803285536, 'min_child_weight': 36}",celestial-sweep-31
404,"{'mae': 49.73179305587229, '_step': 0, '_wandb': {'runtime': 11}, '_runtime': 11.929497480392456, '_timestamp': 1712275040.4900455}","{'gamma': 1.3412212436382298, 'max_depth': 9, 'reg_alpha': 0.9747743403400226, 'subsample': 0.8269034339043193, 'reg_lambda': 8.726596069029156, 'learning_rate': 0.05075871905869311, 'min_child_weight': 10}",dry-sweep-30
405,"{'_step': 0, '_wandb': {'runtime': 8}, '_runtime': 9.47103500366211, '_timestamp': 1712275021.668594, 'mae': 50.028397514084105}","{'gamma': 0.38805623804934686, 'max_depth': 10, 'reg_alpha': 0.7659226291245973, 'subsample': 0.8201389376668513, 'reg_lambda': 9.674562199810468, 'learning_rate': 0.08394325519973285, 'min_child_weight': 65}",olive-sweep-29
406,"{'mae': 50.59174752745355, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 7.919096946716309, '_timestamp': 1712275002.695664}","{'gamma': 0.1329056946361235, 'max_depth': 9, 'reg_alpha': 0.9504889049141534, 'subsample': 0.9719562633372574, 'reg_lambda': 9.433478624679513, 'learning_rate': 0.050870607152957985, 'min_child_weight': 170}",misunderstood-sweep-28
407,"{'mae': 50.87924677567256, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 6.137431621551514, '_timestamp': 1712274979.4213867}","{'gamma': 0.7603528098619233, 'max_depth': 10, 'reg_alpha': 0.973545381621558, 'subsample': 0.8541499541259967, 'reg_lambda': 9.898551246400045, 'learning_rate': 0.1526534485892942, 'min_child_weight': 152}",dulcet-sweep-27
408,"{'mae': 50.3102443067395, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 8.129436016082764, '_timestamp': 1712274965.442838}","{'gamma': 0.5172966749283437, 'max_depth': 9, 'reg_alpha': 0.9268789406687136, 'subsample': 0.8762730323991934, 'reg_lambda': 9.965161730763818, 'learning_rate': 0.08211112360079373, 'min_child_weight': 131}",happy-sweep-26
409,"{'_wandb': {'runtime': 7}, '_runtime': 8.074549436569214, '_timestamp': 1712274950.0126135, 'mae': 50.327935800111774, '_step': 0}","{'gamma': 0.5882350147998335, 'max_depth': 10, 'reg_alpha': 0.7877528335360868, 'subsample': 0.950307673458578, 'reg_lambda': 5.460716708934068, 'learning_rate': 0.12172609313396009, 'min_child_weight': 213}",proud-sweep-25
410,"{'mae': 50.53966298933014, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 7.617377519607544, '_timestamp': 1712274933.2345066}","{'gamma': 0.2633978794220866, 'max_depth': 10, 'reg_alpha': 0.7604209951354659, 'subsample': 0.9010544409960526, 'reg_lambda': 6.748539246713182, 'learning_rate': 0.12773920673255912, 'min_child_weight': 150}",deft-sweep-24
411,"{'_wandb': {'runtime': 4}, '_runtime': 5.550443649291992, '_timestamp': 1712274909.753013, 'mae': 51.244942372825555, '_step': 0}","{'gamma': 0.6242512558723091, 'max_depth': 10, 'reg_alpha': 0.8813768460104123, 'subsample': 0.9595008853946578, 'reg_lambda': 5.991316261745212, 'learning_rate': 0.21710446531953753, 'min_child_weight': 204}",revived-sweep-23
412,"{'mae': 50.91641095841738, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 7.734092473983765, '_timestamp': 1712274896.3506155}","{'gamma': 1.86982095143585, 'max_depth': 10, 'reg_alpha': 0.8687957929949427, 'subsample': 0.9441116992765456, 'reg_lambda': 9.152016622504911, 'learning_rate': 0.10313011775379638, 'min_child_weight': 252}",revived-sweep-22
413,"{'_timestamp': 1712274879.5972116, 'mae': 50.78516898711714, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.213157653808594}","{'gamma': 0.6044969062126954, 'max_depth': 10, 'reg_alpha': 0.49772700545986825, 'subsample': 0.954992581559156, 'reg_lambda': 5.78396695793929, 'learning_rate': 0.1729257217602499, 'min_child_weight': 274}",tough-sweep-21
414,"{'mae': 55.17282467905276, '_step': 0, '_wandb': {'runtime': 10}, '_runtime': 11.094918489456177, '_timestamp': 1712274856.9952946}","{'gamma': 1.4243451052573537, 'max_depth': 10, 'reg_alpha': 0.10123789135949346, 'subsample': 0.5588203578070541, 'reg_lambda': 2.477391782267724, 'learning_rate': 0.010121175188156696, 'min_child_weight': 287}",dauntless-sweep-20
415,"{'mae': 51.25587273843401, '_step': 0, '_wandb': {'runtime': 8}, '_runtime': 8.543452501296997, '_timestamp': 1712274839.0761144}","{'gamma': 0.3868884391849922, 'max_depth': 10, 'reg_alpha': 0.959613728062767, 'subsample': 0.9982230067124211, 'reg_lambda': 5.306626298613361, 'learning_rate': 0.052678071264514736, 'min_child_weight': 286}",polar-sweep-19
416,"{'_runtime': 7.066028594970703, '_timestamp': 1712274821.2774787, 'mae': 50.84768759294382, '_step': 0, '_wandb': {'runtime': 6}}","{'gamma': 0.2680263436215277, 'max_depth': 10, 'reg_alpha': 0.09736946109863376, 'subsample': 0.6883834908898296, 'reg_lambda': 3.5685855254003993, 'learning_rate': 0.08559492508960675, 'min_child_weight': 289}",hearty-sweep-18
417,"{'mae': 51.09850543731371, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.184784412384033, '_timestamp': 1712274804.9923525}","{'gamma': 0.691373449234665, 'max_depth': 10, 'reg_alpha': 0.02263986635102211, 'subsample': 0.7766901829869655, 'reg_lambda': 5.34422187012325, 'learning_rate': 0.13115868505946407, 'min_child_weight': 250}",polar-sweep-17
418,"{'mae': 51.11823614514813, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 6.359226226806641, '_timestamp': 1712274787.8640802}","{'gamma': 0.710041550546386, 'max_depth': 9, 'reg_alpha': 0.04273048618448849, 'subsample': 0.6340078912629781, 'reg_lambda': 4.511011354138872, 'learning_rate': 0.07647718784985408, 'min_child_weight': 218}",silver-sweep-16
419,"{'mae': 50.38346726309967, '_step': 0, '_wandb': {'runtime': 7}, '_runtime': 7.885448932647705, '_timestamp': 1712274772.938786}","{'gamma': 0.4845200037358779, 'max_depth': 10, 'reg_alpha': 0.10189168990050744, 'subsample': 0.6670337429311848, 'reg_lambda': 3.311418026115906, 'learning_rate': 0.09399925193109504, 'min_child_weight': 164}",glad-sweep-15
420,"{'_step': 0, '_wandb': {'runtime': 3}, '_runtime': 4.403547525405884, '_timestamp': 1712274748.6408064, 'mae': 52.93901093525169}","{'gamma': 3.1370848582045734, 'max_depth': 10, 'reg_alpha': 0.1204188697086226, 'subsample': 0.8038788990543948, 'reg_lambda': 0.08264758901364569, 'learning_rate': 0.2883505490717991, 'min_child_weight': 250}",lyric-sweep-14
421,"{'mae': 52.59221371397072, '_step': 0, '_wandb': {'runtime': 5}, '_runtime': 5.629805564880371, '_timestamp': 1712274734.5486865}","{'gamma': 0.5692351184799973, 'max_depth': 10, 'reg_alpha': 0.02690139441018058, 'subsample': 0.5427471272894318, 'reg_lambda': 1.6248017546983182, 'learning_rate': 0.16450948617283595, 'min_child_weight': 147}",zesty-sweep-13
422,"{'_step': 0, '_wandb': {'runtime': 4}, '_runtime': 4.688672065734863, '_timestamp': 1712274722.344777, 'mae': 52.488735133004006}","{'gamma': 0.7186472404169424, 'max_depth': 9, 'reg_alpha': 0.10123779899000108, 'subsample': 0.7918182622770953, 'reg_lambda': 0.4011169911792402, 'learning_rate': 0.19001638883569477, 'min_child_weight': 246}",fresh-sweep-12
423,"{'_timestamp': 1712274707.9501016, 'mae': 50.98933240443046, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 6.544634580612183}","{'gamma': 1.1949140962787017, 'max_depth': 10, 'reg_alpha': 0.05360706497665913, 'subsample': 0.7719918750185857, 'reg_lambda': 2.4294089829699437, 'learning_rate': 0.1906869975522961, 'min_child_weight': 259}",generous-sweep-11
424,"{'mae': 52.55117930046829, '_step': 0, '_wandb': {'runtime': 3}, '_runtime': 4.072447061538696, '_timestamp': 1712274695.216152}","{'gamma': 1.563268663157274, 'max_depth': 9, 'reg_alpha': 0.06556404259204218, 'subsample': 0.6993582926182764, 'reg_lambda': 4.039826507887533, 'learning_rate': 0.200847919065332, 'min_child_weight': 117}",fragrant-sweep-10
425,"{'mae': 58.72641842804904, '_step': 0, '_wandb': {'runtime': 24}, '_runtime': 25.47083020210266, '_timestamp': 1712274675.266858}","{'gamma': 3.632503510770874, 'max_depth': 10, 'reg_alpha': 0.020175714486512782, 'subsample': 0.9564300439689172, 'reg_lambda': 1.0280450270948542, 'learning_rate': 0.004799362073613523, 'min_child_weight': 92}",devoted-sweep-9
426,"{'mae': 52.22353623724883, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.167535305023193, '_timestamp': 1712274640.7299943}","{'gamma': 1.3636785216254808, 'max_depth': 10, 'reg_alpha': 0.2438021978593533, 'subsample': 0.6676715311808032, 'reg_lambda': 0.34859169676290963, 'learning_rate': 0.17335340601751853, 'min_child_weight': 117}",amber-sweep-8
427,"{'mae': 51.02656806759565, '_step': 0, '_wandb': {'runtime': 6}, '_runtime': 7.107287406921387, '_timestamp': 1712274625.1004684}","{'gamma': 1.024178411664736, 'max_depth': 10, 'reg_alpha': 0.013521788931015966, 'subsample': 0.69421053631465, 'reg_lambda': 1.140657642668056, 'learning_rate': 0.12432505388874436, 'min_child_weight': 118}",decent-sweep-7
428,"{'_timestamp': 1712274607.394983, 'mae': 51.4807521122135, '_step': 0, '_wandb': {'runtime': 4}, '_runtime': 4.96672797203064}","{'gamma': 1.957208888873225, 'max_depth': 8, 'reg_alpha': 0.06021002652528196, 'subsample': 0.7141873993323669, 'reg_lambda': 1.5563927292498538, 'learning_rate': 0.17106516389467216, 'min_child_weight': 149}",easy-sweep-6
429,"{'_step': 0, '_wandb': {'runtime': 3}, '_runtime': 3.619288206100464, '_timestamp': 1712274586.7168262, 'mae': 57.49802231113334}","{'gamma': 1.7458374207443574, 'max_depth': 3, 'reg_alpha': 0.2735873751146438, 'subsample': 0.6619443016074942, 'reg_lambda': 5.23324961228812, 'learning_rate': 0.1842281044512934, 'min_child_weight': 199}",deep-sweep-5
430,"{'_wandb': {'runtime': 3}, '_runtime': 3.7907137870788574, '_timestamp': 1712274575.5785708, 'mae': 56.40843740263985, '_step': 0}","{'gamma': 2.151728895974065, 'max_depth': 4, 'reg_alpha': 0.6289972148853099, 'subsample': 0.6019696427273673, 'reg_lambda': 4.490930387843021, 'learning_rate': 0.05503134373150429, 'min_child_weight': 216}",youthful-sweep-4
431,"{'_step': 0, '_wandb': {'runtime': 3}, '_runtime': 3.979329824447632, '_timestamp': 1712274565.4891589, 'mae': 53.04949164649872}","{'gamma': 2.6051365589534616, 'max_depth': 7, 'reg_alpha': 0.035215875061760826, 'subsample': 0.614005493913673, 'reg_lambda': 1.4160105570500527, 'learning_rate': 0.22748218111514976, 'min_child_weight': 168}",golden-sweep-3
432,"{'mae': 53.54387891588564, '_step': 0, '_wandb': {'runtime': 3}, '_runtime': 4.007172107696533, '_timestamp': 1712274554.4816482}","{'gamma': 0.28265878030056024, 'max_depth': 9, 'reg_alpha': 0.716725148733817, 'subsample': 0.5387234054298473, 'reg_lambda': 3.59311995876641, 'learning_rate': 0.2586204523808325, 'min_child_weight': 258}",mild-sweep-2
433,"{'_timestamp': 1712274543.3562305, 'mae': 54.17446145581736, '_step': 0, '_wandb': {'runtime': 3}, '_runtime': 4.17639422416687}","{'gamma': 4.155170608783189, 'max_depth': 4, 'reg_alpha': 0.4608187753299706, 'subsample': 0.739932253649275, 'reg_lambda': 1.1950845057697377, 'learning_rate': 0.13559327905418014, 'min_child_weight': 197}",vague-sweep-1
434,{},"{'gamma': 1.9468018028330945, 'max_depth': 9, 'reg_alpha': 0.7558995618744782, 'subsample': 0.7305083023352564, 'reg_lambda': 0.22019680544996656, 'learning_rate': 0.06735613241926156, 'min_child_weight': 120}",usual-sweep-89
435,{'_wandb': {'runtime': 0}},"{'gamma': 3.687498787748969, 'max_depth': 10, 'reg_alpha': 0.7542668919006874, 'subsample': 0.6647009151699896, 'reg_lambda': 7.173580334317431, 'learning_rate': 0.10550187902540847, 'min_child_weight': 237}",avid-sweep-88
436,"{'error': 58.240286726659264, '_wandb': {'runtime': 2}, '_runtime': 3.385100841522217, '_timestamp': 1712272865.642274, '_step': 0}","{'gamma': 5.740579342832379, 'max_depth': 3, 'reg_alpha': 0.7000110912372027, 'subsample': 0.5092654954416449, 'reg_lambda': 0.08079069191317452, 'learning_rate': 0.2942892569866487, 'min_child_weight': 238}",pretty-sweep-87
437,"{'_step': 0, 'error': 63.96159346354033, '_wandb': {'runtime': 5}, '_runtime': 6.178056716918945, '_timestamp': 1712272846.2600486}","{'gamma': 5.587091610703536, 'max_depth': 6, 'reg_alpha': 0.2586574683873145, 'subsample': 0.5878986242277084, 'reg_lambda': 2.483833997692189, 'learning_rate': 0.006540728407918725, 'min_child_weight': 241}",clean-sweep-86
438,"{'_wandb': {'runtime': 4}, '_runtime': 5.2278547286987305, '_timestamp': 1712272824.2241008, '_step': 0, 'error': 50.94288661617053}","{'gamma': 4.163846873345335, 'max_depth': 8, 'reg_alpha': 0.803215006368172, 'subsample': 0.8371654608754742, 'reg_lambda': 4.826336356594519, 'learning_rate': 0.17571722571642057, 'min_child_weight': 281}",decent-sweep-85
439,"{'_step': 0, 'error': 55.48773541785774, '_wandb': {'runtime': 3}, '_runtime': 3.64597225189209, '_timestamp': 1712272811.365549}","{'gamma': 3.2160980587543215, 'max_depth': 3, 'reg_alpha': 0.9397570065012822, 'subsample': 0.9403444112222747, 'reg_lambda': 7.121458836650976, 'learning_rate': 0.19124010527806193, 'min_child_weight': 30}",generous-sweep-84
